sample id,correct,sentence length,num relations,token distance,char distance,variability
2901,False,8,1,2,19,0.8167539267015707
2848,True,28,1,10,57,0.8167539267015707
5191,True,32,1,14,80,0.34065934065934067
3498,True,27,1,5,24,0.8167539267015707
1614,True,39,4,10,60,0.8167539267015707
1614,True,39,4,4,33,0.656108597285068
1614,True,39,4,6,46,0.656108597285068
1614,True,39,4,2,13,0.6645962732919255
563,True,44,4,5,23,0.8167539267015707
563,True,44,4,7,37,0.656108597285068
563,True,44,4,4,21,0.8167539267015707
563,True,44,4,7,38,0.656108597285068
922,True,42,2,4,29,0.7379912663755458
922,True,42,2,2,12,0.7379912663755458
614,True,25,1,4,18,0.8167539267015707
2467,True,16,1,2,15,0.8167539267015707
3912,False,3,1,1,5,0.656108597285068
3908,False,51,5,6,33,0.656108597285068
3908,True,51,5,3,16,0.656108597285068
3908,True,51,5,5,25,0.656108597285068
3908,True,51,5,4,28,0.656108597285068
3908,True,51,5,5,32,0.656108597285068
1851,True,40,1,33,180,0.6645962732919255
936,False,21,1,12,64,0.656108597285068
571,True,60,3,6,23,0.8167539267015707
571,False,60,3,20,108,0.8167539267015707
571,True,60,3,9,64,0.8167539267015707
3595,False,53,2,22,149,0.6645962732919255
3595,False,53,2,18,127,0.6645962732919255
1431,True,29,1,4,18,0.8167539267015707
5100,True,30,1,15,76,0.34065934065934067
3787,False,5,1,3,15,0.656108597285068
2933,True,48,3,4,30,0.6645962732919255
2933,True,48,3,6,38,0.6645962732919255
2933,True,48,3,2,8,0.6645962732919255
2341,True,5,1,3,28,0.656108597285068
1842,True,26,1,3,13,0.6645962732919255
5004,True,50,1,13,65,0.34065934065934067
79,True,25,2,4,23,0.7379912663755458
79,True,25,2,12,67,0.7379912663755458
5046,True,34,1,10,49,0.34065934065934067
5258,True,35,1,9,53,0.7379912663755458
3185,False,30,1,6,41,0.656108597285068
2748,True,37,1,5,30,0.8167539267015707
4230,True,3,1,1,7,0.656108597285068
2921,False,113,8,7,45,0.656108597285068
2921,False,113,8,24,131,0.656108597285068
2921,False,113,8,48,280,0.656108597285068
2921,False,113,8,31,194,0.656108597285068
2921,False,113,8,49,285,0.656108597285068
2921,False,113,8,32,199,0.656108597285068
2921,False,113,8,82,473,0.656108597285068
2921,False,113,8,65,387,0.656108597285068
4603,True,33,1,5,34,0.656108597285068
5685,True,29,1,4,31,0.6645962732919255
3335,False,18,1,2,10,0.656108597285068
1567,True,3,1,2,12,0.6645962732919255
2386,True,24,2,2,10,0.6645962732919255
2386,True,24,2,2,10,0.6645962732919255
3954,False,52,2,24,113,0.8167539267015707
3954,False,52,2,3,23,0.8167539267015707
2393,True,35,1,3,12,0.7379912663755458
863,True,26,3,5,32,0.6645962732919255
863,True,26,3,7,45,0.6645962732919255
863,True,26,3,2,13,0.6645962732919255
1374,False,5,1,3,15,0.656108597285068
1361,True,30,1,8,36,0.7379912663755458
5386,True,25,1,7,31,0.7379912663755458
5297,True,22,1,7,34,0.7379912663755458
2339,False,51,2,36,202,0.8167539267015707
2339,True,51,2,5,37,0.656108597285068
5115,True,31,1,4,27,0.34065934065934067
4605,False,36,2,4,18,0.8167539267015707
4605,False,36,2,4,24,0.656108597285068
5328,True,33,1,26,107,0.7379912663755458
3941,False,10,1,1,6,0.656108597285068
3196,False,63,1,39,221,0.7379912663755458
1013,False,24,1,7,33,0.656108597285068
2874,True,34,6,6,26,0.7379912663755458
2874,False,34,6,8,34,0.7379912663755458
2874,True,34,6,2,8,0.6645962732919255
2874,True,34,6,4,25,0.6645962732919255
2874,True,34,6,6,40,0.6645962732919255
2874,True,34,6,2,15,0.6645962732919255
5420,False,41,1,27,146,0.7379912663755458
480,True,4,1,2,12,0.6645962732919255
5316,True,25,1,6,31,0.7379912663755458
1615,False,72,3,30,171,0.656108597285068
1615,False,72,3,21,125,0.8167539267015707
1615,False,72,3,70,362,0.8167539267015707
1628,False,5,1,3,18,0.656108597285068
5341,True,14,1,6,32,0.7379912663755458
1730,False,47,3,28,139,0.656108597285068
1730,False,47,3,31,170,0.8167539267015707
1730,False,47,3,3,31,0.7379912663755458
2328,True,20,1,5,31,0.8167539267015707
1923,True,31,1,3,16,0.7379912663755458
4437,True,46,1,2,13,0.8167539267015707
5373,False,14,1,6,28,0.7379912663755458
5033,True,27,1,10,60,0.34065934065934067
5198,True,45,1,42,241,0.34065934065934067
5154,True,44,1,7,39,0.34065934065934067
924,False,25,1,7,39,0.656108597285068
4284,False,10,1,1,8,0.656108597285068
2626,False,41,4,10,57,0.6645962732919255
2626,False,41,4,12,65,0.6645962732919255
2626,False,41,4,14,74,0.6645962732919255
2626,True,41,4,16,89,0.6645962732919255
3045,True,37,1,3,16,0.7379912663755458
5130,True,41,1,8,51,0.34065934065934067
26,True,30,1,2,11,0.6645962732919255
5330,True,23,1,7,31,0.7379912663755458
3930,False,2,1,1,7,0.656108597285068
5265,True,13,1,5,25,0.7379912663755458
3211,False,111,2,7,33,0.7379912663755458
3211,True,111,2,7,35,0.7379912663755458
5068,False,63,1,8,45,0.34065934065934067
1759,True,36,2,8,38,0.7379912663755458
1759,True,36,2,15,82,0.7379912663755458
3360,True,23,1,1,7,0.656108597285068
4197,True,4,1,1,8,0.656108597285068
2232,False,44,1,2,13,0.8167539267015707
372,False,23,2,10,58,0.6645962732919255
372,True,23,2,15,80,0.6645962732919255
2582,False,27,1,1,7,0.6645962732919255
5030,False,40,1,12,70,0.34065934065934067
1794,True,35,3,3,16,0.6645962732919255
1794,True,35,3,2,15,0.6645962732919255
1794,True,35,3,3,13,0.6645962732919255
5022,True,34,1,18,105,0.34065934065934067
1751,False,29,1,12,66,0.656108597285068
2988,True,19,1,4,26,0.8167539267015707
2029,True,21,2,3,20,0.656108597285068
2029,False,21,2,3,16,0.656108597285068
5416,True,29,1,17,90,0.7379912663755458
3820,False,12,1,1,6,0.656108597285068
3082,True,19,1,1,8,0.656108597285068
5342,True,19,1,12,60,0.7379912663755458
5325,True,30,1,4,20,0.7379912663755458
5374,True,23,1,15,77,0.7379912663755458
5056,True,48,1,7,37,0.34065934065934067
3687,True,11,1,7,34,0.8167539267015707
3506,True,42,7,8,35,0.8167539267015707
3506,True,42,7,14,84,0.7379912663755458
3506,False,42,7,39,227,0.7379912663755458
3506,True,42,7,6,49,0.656108597285068
3506,False,42,7,31,192,0.656108597285068
3506,False,42,7,8,41,0.656108597285068
3506,False,42,7,17,102,0.656108597285068
1579,False,14,1,12,75,0.8167539267015707
5398,False,25,1,12,52,0.7379912663755458
2219,True,3,1,2,9,0.6645962732919255
799,True,19,2,3,16,0.8167539267015707
799,True,19,2,3,21,0.656108597285068
2873,False,35,1,8,35,0.8167539267015707
510,False,26,1,3,21,0.7379912663755458
3246,False,41,1,11,68,0.7379912663755458
5295,True,12,1,5,28,0.7379912663755458
4048,True,23,2,9,47,0.656108597285068
4048,False,23,2,1,5,0.656108597285068
5418,True,17,1,4,12,0.7379912663755458
3804,False,10,1,1,8,0.656108597285068
1069,True,48,1,33,152,0.6645962732919255
5290,True,26,1,14,74,0.7379912663755458
443,True,28,1,5,27,0.8167539267015707
355,True,7,1,3,15,0.656108597285068
3183,True,25,1,1,6,0.656108597285068
2939,False,49,3,43,262,0.656108597285068
2939,False,49,3,35,200,0.656108597285068
2939,False,49,3,7,47,0.7379912663755458
4309,True,37,1,3,19,0.8167539267015707
5307,True,13,1,5,28,0.7379912663755458
2323,False,36,6,4,18,0.656108597285068
2323,True,36,6,6,27,0.656108597285068
2323,True,36,6,2,9,0.6645962732919255
2323,True,36,6,3,13,0.656108597285068
2323,True,36,6,5,25,0.656108597285068
2323,True,36,6,2,12,0.6645962732919255
2628,True,27,1,2,11,0.7379912663755458
4220,False,65,1,2,11,0.656108597285068
1405,True,28,1,3,16,0.8167539267015707
1323,True,24,1,2,15,0.8167539267015707
2630,False,30,1,9,54,0.6645962732919255
2843,True,31,1,5,27,0.8167539267015707
1030,True,42,1,14,71,0.6645962732919255
823,True,7,1,2,15,0.6645962732919255
1205,True,24,1,2,9,0.6645962732919255
3778,True,53,1,6,47,0.8167539267015707
5057,True,54,1,7,44,0.34065934065934067
4176,False,32,5,7,53,0.8167539267015707
4176,False,32,5,13,94,0.8167539267015707
4176,True,32,5,28,168,0.7379912663755458
4176,False,32,5,21,115,0.656108597285068
4176,False,32,5,15,74,0.656108597285068
3781,False,2,1,1,7,0.656108597285068
5112,True,25,1,21,90,0.34065934065934067
5133,True,16,1,4,23,0.34065934065934067
561,False,26,1,5,26,0.7379912663755458
5303,False,49,1,3,22,0.7379912663755458
5413,True,33,1,3,17,0.7379912663755458
1671,True,36,1,7,61,0.8167539267015707
420,False,42,1,8,48,0.8167539267015707
4470,True,7,1,2,24,0.8167539267015707
2633,True,4,1,2,17,0.656108597285068
2697,True,36,4,3,18,0.8167539267015707
2697,True,36,4,4,29,0.8167539267015707
2697,True,36,4,8,55,0.7379912663755458
2697,True,36,4,4,26,0.656108597285068
210,True,22,1,2,13,0.6645962732919255
5076,True,16,1,5,41,0.34065934065934067
4615,False,3,1,1,5,0.656108597285068
4359,False,4,1,1,7,0.656108597285068
4020,True,17,1,4,16,0.7379912663755458
1526,True,46,1,9,48,0.8167539267015707
1491,True,41,3,2,13,0.6645962732919255
1491,True,41,3,11,72,0.7379912663755458
1491,False,41,3,9,59,0.7379912663755458
141,True,9,3,5,28,0.6645962732919255
141,True,9,3,7,36,0.6645962732919255
141,True,9,3,2,8,0.6645962732919255
4466,False,52,3,2,9,0.656108597285068
4466,True,52,3,6,35,0.7379912663755458
4466,False,52,3,4,26,0.8167539267015707
3544,True,33,1,10,55,0.8167539267015707
807,False,26,1,2,15,0.7379912663755458
2245,True,32,1,9,45,0.8167539267015707
5166,True,24,1,11,64,0.34065934065934067
1618,False,42,1,39,226,0.8167539267015707
665,True,27,1,5,20,0.7379912663755458
5020,True,12,1,4,22,0.34065934065934067
3503,False,24,2,9,63,0.8167539267015707
3503,False,24,2,4,20,0.8167539267015707
410,False,34,1,3,20,0.8167539267015707
2997,False,33,4,8,43,0.8167539267015707
2997,True,33,4,10,53,0.8167539267015707
2997,False,33,4,6,31,0.8167539267015707
2997,False,33,4,8,41,0.8167539267015707
5147,True,28,1,9,64,0.34065934065934067
4485,True,24,1,3,24,0.8167539267015707
989,True,30,1,3,18,0.8167539267015707
5150,True,25,1,12,63,0.34065934065934067
1996,True,25,3,7,39,0.6645962732919255
1996,True,25,3,17,88,0.6645962732919255
1996,False,25,3,10,49,0.6645962732919255
1507,True,27,2,4,17,0.8167539267015707
1507,False,27,2,5,42,0.656108597285068
2229,True,49,2,2,12,0.6645962732919255
2229,True,49,2,2,8,0.6645962732919255
5008,True,41,1,5,35,0.34065934065934067
1200,False,40,1,13,71,0.8167539267015707
2156,True,25,1,6,35,0.8167539267015707
5214,True,60,1,12,61,0.34065934065934067
5310,True,11,1,5,23,0.7379912663755458
3255,True,20,1,1,7,0.656108597285068
1854,True,29,1,2,14,0.6645962732919255
3887,False,41,1,3,16,0.656108597285068
5181,True,30,1,7,39,0.34065934065934067
556,True,43,1,3,14,0.6645962732919255
3911,True,11,1,1,5,0.656108597285068
5229,True,26,1,7,42,0.34065934065934067
2116,True,27,1,2,11,0.7379912663755458
5040,True,16,1,4,23,0.34065934065934067
1959,False,30,1,20,108,0.7379912663755458
